Formula,Is Metal
NaLu(Pd3O4)2,True
HfPt,True
K2NaGaAs2,False
LiCu(PO3)2,False
Tm6MgWO12,False
KMg2P2H31O23,False
Li3La7(FeO8)2,False
K2NaGdCl6,False
TbThRe4,True
CaMg6Ti,True
Cs2RbSb,False
Sr2Y2Ni2O7,False
K2O2,True
Li17Nb20O60,True
CaLu2O4,False
NaSc(SeO3)2,False
Zn3C,True
Li2Mn3OF6,False
EuCrHO5,False
Nd6Nb4Al43,True
CuCSN,False
YC2,True
Tb2Fe17H3,True
Ba2ErCoCu2O7,True
RbMg30SiO32,False
CaSm4Tm4O12,False
SrTh(PS4)2,False
BaC20,False
Mg2P,True
CeCu9Sn4,True
Li2CoSnO4,False
Ta2S,True
Cd5TeS4,False
Li2MnF5,False
Sr2LiSiO4F,False
V3(PO4)4,False
Rb2MoS3O,False
TaNbW,True
Fe9Co7,True
Mg14NbSiO16,True
Cu2SnTe3,True
Er2TlHg,True
NaMgSc3(SO4)6,False
La3TaP2(SO6)4,False
NaMgFe(SO4)3,False
Cs2Th2P2Se13,False
CsTm(MoO4)2,False
Pr3(AgSn)4,True
K2VOF4,False
GaNi3Sb,True
BaNaPO4,False
RbMg14CoO16,True
Sm3(Ge3Pt2)2,True
ErPdPb,True
LiCo2(PO4)2,False
Li3Ni(PO4)2,True
LaY(B2Rh3)2,True
Pr2ZrS5,False
LaGaS3,False
Mg30BiBO32,False
LaVN3,False
Ta3GaSi3(SO8)3,False
Cu2AsO5,True
Er2AgAu,True
Y3Al2,True
Li2Mn3FeO8,True
CoHCO4,False
Mg(CoS2)4,True
SrFeMoO5,False
LiV2CoO6,True
Ca(ClO3)2,False
KGd2CuSe4,False
Sr4Fe2CoNiO12,True
Mn5Sb4,True
Na8Mg3TiSi3(SO8)3,False
V3O5F,False
Na(NO)2,True
CaZn2(SiO4)2,False
SnPd3,True
YClO,False
FeRu,True
CaNiGeH,True
LiGaCl3,False
Ti2(InCl3)3,False
La4As2S5O4,False
K2LiSe2,True
Sr4Pt,True
Sm2Se2O,False
Na6MoN4,False
Na2NiO2,False
Ba2NdMgSbO6,False
Mg23Al30,True
Er(Al5Re)2,True
Y(Al3Fe)3,True
HfFeSi2,True
Li7Nb2Fe3O16,True
Na6B18Se17,False
MoRh,True
CaH24C6Br2(N2O)6,False
Re2AuSe,True
La4Ti9(Si2O15)2,True
Ba2Y2CuPtO8,False
NaSi6,True
Na6TiZn3P4(SO12)2,False
Tb2HfAl9,True
Pb5F8,True
SbSBr,False
U2FeSe5,True
Cs3Sb2I9,False
CaCr6(OF)4,False
AlF3,False
Mg30CrCO32,False
Na14Y4Ga4Si7S5O48,False
Ga2CuCl8,False
La9Al5Se21,False
Rb2U(SeO6)2,False
La2ZnO4,False
AlTe(WO4)2,True
Ce4SmO9,True
RbNi2F6,True
Cu3SbS4,True
Co5RuO8,True
Tb6IrBr10,True
Tm2TeO6,False
Na7Mg2SiGe2P5O24,False
K2RbCeF6,True
MgNiF6,True
NaH4ClO6,False
ZnBi4O9,False
SrAc3,True
CeFeO3,True
Ba2Mg17,True
Ca4Ni20H,True
Mn2Ni6Te3PbO18,False
SmSn3,True
Re4Ge7,False
AlPNCl5,False
Li5Ni9O16,True
Ca10VP5(O12F)2,False
Pr2Mg(MoO3)4,False
Mn2AlCu3,True
BiAuO2,False
Y11Ta5O28,False
Zn2NCl,False
Li4Mn5CuO12,True
Cs2HgTe,False
Cs3DyO3,False
CsAuBr3,True
Li4Ti3Cr3(SnO8)2,True
Ca3Ge4,False
Sm(SiOs)2,True
Tb2P7Rh12,True
Mn3CuNi2(PO4)6,True
K3TlBr6,False
Na2GeF6,False
Ca3Mn3N5,True
Ca3N2,False
MgAs4(PO4)4,False
Dy4Zn5Ge6,True
MgTlV4O10,True
MgV2P2(H4O7)2,False
K3PrI6,False
CsTiNiOF5,False
TaSiRh,True
CrH9(BrN)3,True
Na2NiP2(HO3)2,False
K2TeH6SeO10,False
Ta2NbRh,True
CsMg14B,True
PrAl4,True
KO3,False
MnNb2Re,False
EuZnGe,True
Cs2YCuBr6,False
Ce5(C2Br)3,True
LiTaSe2,True
NdCrGe3,True
Li5Fe2Co5O12,True
Mg6TiSiO8,True
CeV2IO9,True
NaCr(SO4)2,False
MgSb2(RhO4)2,True
NaAsF6,False
Cs2NiAs2,False
Li5Mn3(FeO5)2,False
U(Co5Si)2,True
Li3B2SbO6,False
Ni(SbO3)2,True
TiCd3,True
Mg6CuSiO8,True
Mg6CrSn,True
Rb2YInI6,False
Li2Mn4O3F8,False
Ga2CoO4,False
Si8C3,True
Lu3Mg,True
Ce2SnHg,True
KEuS2,True
NpSe3,True
Ca2Al3H3O8,False
Ag2Te,True
Zn(NO4)2,True
SmTlAg2,True
PAuO4,False
HoSeClO3,False
BeGaO3,True
NaSr2LaTi4O12,False
Na3MgBiO4,False
Lu3Ga5Ni,True
K2RbGdCl6,False
LiFePH2O5,False
Li5(CoO3)2,False
KBrF4,False
CrFeH18(NF)6,False
Dy5BiAu2,True
LiClO4,False
Ba2LiIn,False
CrPt3,True
Li4VP2O9,False
Nb4Co2C,True
Sm3Ni,True
Pr(IO3)3,True
NpS,True
SmAlPt,True
ReC4IO4,False
Y3SiS2,True
Ho4CrSe7,True
La2CrO6,False
Ce(Co5Mo)2,True
Li4Ti3Fe3(CoO8)2,True
Li3VO3F2,False
TaFeB,True
K15Si92,True
KCNO,False
Gd(CO3)2,True
Ba2SrTeO6,False
Ba2Li(BO2)5,False
Zr2Np,True
Li3Nb4VO12,True
BaPrInWO6,False
MgH6(BrN)2,False
AlAs,False
CsRb2InCl6,False
EuCrO4,True
Li4Mn3(OF3)3,False
Zn12Pt7,True
LiGd(MoO4)2,False
ErNi5,True
B2(CN2)3,False
SrCa7Mn6Al2O21,True
MgFe2(CuS2)2,True
Li3Ti4O8,True
CrH9(CN2)3,False
K2SiF6,False
Li3AlH6,False
Mg14AlCO16,False
Mg3V3(AsO4)4,False
Ca2Mn2Si4H6O17,False
ZnTeMoO6,False
Dy3BeCrS7,True
GdI3O11,False
Li2FeP4O13,False
NaPrZrTiO6,False
V2Zn(PO4)2,False
ZnP3H16C3NO12,False
K4Pt2(SO4)5,False
Li7VGeO8,False
ErPb3,True
Er6MnSb2,True
TlNCl4,False
Er3Mg,True
SmMg(BO2)5,False
Ca(NCl)2,True
InFeNi,True
Li4Fe3Ni3(SbO8)2,True
Na2La3TaP4(SO12)2,False
SrDyCoO4,False
Ti2Be3(SiO4)3,False
BaFe4Sn2O11,False
Y3Ge4,True
Nb2FeMo,True
U2GaCo2,True
Li5Mn3Cr2O10,False
Cs2Li3B3P6(PbO12)2,False
Lu2(NiB2)3,True
Mg6TiCrO8,True
CeMg14Ni,True
RbTbSe2,False
Ho2ZnIr,True
Na2HoPCO7,False
Na6Zn2Si3Sn2(SO8)3,False
BaNb4O14,True
Li4Sb2H6O3F10,False
LiAlGe,False
MgFePbO3,False
CeYAl4,True
MgTiZn2WO6,True
CeGaO2,True
Be2CoCu,False
Eu2N,True
Na3EuV2O8,True
Cs2NaGaCl6,False
Ba3Al5,True
Er3S3OF,False
Mg(BiO2)4,False
CaVBiO5,False
Nb3VS6,True
Sb2S3,False
Sr(In4Ir)2,True
FeRh,True
ZrCrCuS4,False
Nd(FeSb3)4,True
Na3AlSe3,False
Zr2Ga(PO4)3,False
Cs2OsBrClF4,True
NaMg14MnO16,False
Eu2ZnPtO6,True
Fe4AgAs(XeF3)2,False
Sr4Zn51,True
SmZnCo2,True
Li4Nb3Fe3(SbO8)2,False
Na2TaAl3Si2(SO6)4,False
Th2P11,False
MnBi,True
KLa7(CuO4)4,True
CsI,False
La5Sn3I,True
AlH15(OF)6,False
Te3MoWSe,False
Li3FeF5,False
SbTeO3,True
Dy9B5S21,False
Tl2V(SO5)2,False
Pr9O16,True
InAgO2,False
CsMg6Cd,True
Na3ZrGaSi2SO12,False
La2Fe2O5,True
Na6TlSb4,True
FeP2O9,False
LiNbP4O13,False
Ta3Se12I,False
Ba3SrMg2(Si2O7)2,False
ZrTaRu2,True
LiCeMg6O8,True
Al2CrIr,True
Na3Fe(SO4)3,True
Na2HgPdF6,True
NiRu,True
Mg6SiB,True
Ba2Tl2Zn2Fe3O10,True
Tl(CoS)2,True
Na7AlH2C4(O3F)4,False
CuSnF6,True
HgC4Br3N,False
NaPuO3,True
Mg2VFe3S8,True
Li2Mn5(PO4)4,True
ScSnO3,True
KSe3,True
SiP2H18(C3Br2)2,False
NbNi3P2,True
Al(WO2)2,True
Nd(Fe2B)6,True
La4MgTi4O10,True
U(BH4)4,False
Ba3GaSe4Cl,False
Na4Ti2(SiO4)3,False
K3NiF6,True
KMn4O8,True
LiPd2Au,False
Sn4H26(Br4O5)3,False
CaSi4SnO10,False
BaFe5Bi4O15,True
ErSnRu2,True
LaMg4Cu,True
Ti24Pb19,True
CaU2Si2(HO3)4,False
Re2O7,False
Mn3Pt,True
Cs2Tb6Te7N2,False
Ce4H11,True
TeRh,True
Hf2Cu,True
TaPbS2,True
Na6Ca4La4SiS11O48,False
Cs2UP2O9,False
MgNi2,True
Sr2La14Mg4(Ga4O15)3,False
K2V6CdCu9O26,False
LiBi2Pd,False
MgZn2(CoS2)4,False
ZnH2(SO4)2,False
ZrAsIr,False
Li6CuS4,True
HfSiW,True
NdBr2Cl,False
Rb2Mo(CO4)2,False
BaCaCeNbO6,True
Ce5Sn3,True
AlSiH9C3Cl2O,False
USNO9,False
DyVB4,True
Ta2Cr3Cu,True
Pr12Mn11O36,True
Cs2Cr4Cd(HO4)4,False
Zn(H2N)2,False
Li2Mn(NiO3)2,False
Hg3Rh,True
CuH8C2Br3NO,False
Mg14MnFe,True
KTh3,True
BaSnS3,False
BaLa2Cl8,False
K2Mn2(SO4)3,False
CaZn3,True
NdMoO5,False
CaCuGeH2O5,True
LiAl2Tc,True
LiLa4CoO8,False
NbSiGe,True
SBr3,True
Sm(SiRh)2,True
CuHgSBr,False
Hf(TeSe3)2,False
U4Ni3(O13F7)2,True
K4Mo2H6S2O9,False
Ti8O15,True
K2Se5,False
Na2MgTiP2SO12,False
Cr(CuO3)2,True
LiDyO3,True
Ce(SiAg)2,True
Mn3ZnO7,True
Ba3(TaN2)2,True
SrHf2Mo,True
Cs4Mn(SbCl6)2,False
NaSrFeBiO6,True
CsY2CuTe4,False
Nb3Cl8,False
PuHgAu2,True
SiH18C2N8(OF3)2,False
Rb2MgCu4H5(SO5)4,True
DySeClO3,False
CsPbO3,True
Al2Tl3(PO4)3,False
Tm2MgCu2,True
Na5B(SO4)4,False
NdH12(NO5)3,False
LiAl2Ge,True
HoSiIr,True
In2SbAs,True
CaEu2BeO5,True
Ca11InSb9,False
InGaS3,True
Ca6Co3Si6O5,True
Li5Nb6O18,True
CoSnF6,False
Na2B4H20O17,False
HfMg14Ni,True
Li2Mn2Si2O7,False
Ho3SbO7,False
H10C3NClO4,False
Li8V3P8O29,False
Mg30FeSiO32,True
La4Ni3WO12,True
ZnClO,True
YTiFe11C,True
K2Bi8Se13,False
Cu13Si2(SbO14)2,True
LiOsN2,True
Co2Mo3N,True
Ho2Mo2C3,True
Ba2IrO4,True
AlNi9B8,True
BiSbO3,False
Ca3AsN,False
H6C3S(NO)2,False
K3Na5V2(Mo3O10)2,True
NaLiICl,False
LiTm2(ClO)2,True
Rb2CuBiI6,False
K3Pr(PO4)2,False
Na14Hf4Sc4Si9(SO16)3,False
H4CN4O,False
YCr3O9,False
Tb4Mo4O11,False
CeSiI,True
Zr2Sc2SiS5O24,False
CaPrV2O6,True
CeMg2Ag,True
Ga11NO15,False
EuCu2,True
Li10Ti4O13,False
Ga2FeSe4,True
SrH2Cl2O,False
SmEuRh2,True
Nd(CO3)3,False
La2(Ga3Ru)3,True
Hf3N2,True
Rb3AlF6,False
RbTlF3,True
SrCaTiMnO5,False
Fe(WO4)2,True
CaPbI6,False
Rb(WO3)6,True
Cu2H18N7F2,True
EuBi2IO4,True
Fe10O9F11,False
ErVO2,True
BaLa2Br8,False
Pr2TlHg,True
Y6Fe(SiS7)2,False
AlCuCl4,False
Tm3(GePd)4,True
Co5Se4(BrO6)2,False
LuGa2Ni,True
LaCrReO6,True
Ti5NiSn3,True
Pr(BIr)2,True
KSnN,False
SrDy2Fe2O7,True
K2HgCl4,False
Ti3Cu2P6WO24,True
Mn3Zn3(AsO4)4,False
HoCrO2,True
Sr3(WN2)2,True
TbGaO3,False
K3AlCl6,False
Eu(Al10V)2,True
LiHo2In,True
CuAs2Pb6Cl7O6,False
Al2Zn(SeS)2,False
Rb2CO3,False
NaZnSn3P3(SO8)3,False
La5Sn3Cl,True
Fe2Ni,True
Zr2OsPd,True
EuO2,True
PrSnAu,True
Cs2U3P6(HO5)4,False
LaZnAgP2,False
Li4Ni3Sn(PO4)4,False
TbNiGe,True
CaTi2F10,False
TiCdPd2,True
Ag2F3,True
Lu3NbO7,False
Sr4Ca4FeCo7O20,True
KMgH5(SeO5)2,False
Zr2P4O17,True
LaMgFeWO6,False
HoNi4Au,True
YTl5Cu2(NO2)12,True
Hf5CuSb3,True
LaSn,True
ScNbOs2,True
AcAg2Pb,True
Mg149V,False
Pd2PbO4,True
Sm3B2(O2F)3,False
Ho5BiPd2,True
Li3V2(O2F)2,False
LiAlVO4,False
CuAs7PS7Cl,False
PuPa3,True
Al2CrTc,True
YCrGeO5,False
EuGe3Pd,True
CaH3NO5,False
Li2VCr3O8,False
MnCdTe2,False
Tb2AgPd,True
Tl3SnSe4,True
Sm3NbSe3O4,False
PuB2C,True
TlAgPd2,False
Mn2Mo3O8,True
H8CN5ClO3,False
Ba2LiTbSnO6,False
SrSi2O5,False
NbIn3P2(SO6)4,False
Ba4Y2Cu4W2O17,True
Nd20(Si3Ru)3,True
LaMgCrWO6,True
YIn7Cu5,True
V6Cu11O26,True
ZrTiCuO5,True
LaMg6Nb,True
CsCd13,True
Sr5CaCu4(BiO2)4,True
K2SeO4,False
Te2Mo(WSe2)2,False
Na3CaFe4(SiO3)8,False
PuZr2,True
Rb2Cd(IBr)2,False
CsCu2F5,True
NaC2N3,False
Sr4RuN4,False
Er2As7Rh12,True
Mg14CdSi,True
Li3CoPCO7,False
CeBS3,False
Zr3Pb,True
BaMgMoO3,True
Sr2MgCuO3,False
K2ScAgBr6,False
Lu2TeO6,False
Cd2Sb5O2F31,True
BeSiO3,False
ZrP2NCl11,False
PrAl22O34,True
La2Ga4O9,False
TaZn2N3,False
Li2PtPb,True
MgFeAgS2,True
Rb2TiV3(PO6)3,False
Na8ZrZn3Si3(SO8)3,False
BeAlBO3F2,False
Li4Fe3Sb(PO4)4,False
Rb3Na,True
BaU(SeO4)2,False
Li3Ni(BO3)2,True
Dy2Al17,True
K2Ba(NO2)4,False
TiBe2Ir,True
Na2C,True
GdCu4Au,True
Eu2NbSnO6,True
Cr3Sb5O16,False
NaH4ClO2,False
RbYO3,True
Na2Bi5AuO11,False
V4OF11,False
RbBi3Se5,False
MnBeRu2,False
UH12C4Se(NO4)2,False
K2RbIrF6,False
CeAl2Cu3,True
CoPH3CO4,False
KCaGdFeO6,True
Ba3BAsO3,False
Tb2Fe17C3,True
AsS6N5F6,False
Mg2Ta2WO8,False
TiCuNi2,True
Na6CaHf7(PO4)12,False
BaCaNdSbO6,False
Fe4O5,True
Gd3BBr3,True
TbSbRh,True
Ga2Hg5Se8,False
LaGaSe2O,False
Te8IrI5,False
NpNO5,False
MgBi2(SbO4)2,False
Cd2C9Br7N3,True
Na5VO5,False
Dy2Al6Si4Pt,True
Tb4NiB13,True
K2PtC2Cl2O5,True
Dy5Mg24,True
In(Mo3Se4)2,True
SmPa3,True
Na14Co2O9,False
Ba2Cu(BO3)2,False
FeAgTe2,True
LiFeNiO4,True
GaBP2H5NO9,False
Pr2Al,True
Tm4Ni2C5,True
ErGe2Ir,True
AcMg3,True
SbPd6S,True
SrO2,False
CsMg14Sn,True
Sr2SnS5,False
Ba2Mg(BO3)2,False
Ce2(CoCu)5,True
Ba3Bi6PbSe13,False
Sm(GaFe)6,True
Sc2Nb3Ge4,True
TiC4NO10,True
MgGe4(MoO6)2,False
SrZnPb,True
InAs(H2O3)2,False
LiCr10O15,True
Mg2CdPd,False
KGa(PO3)4,False
Al2VO7,True
LiVNiO4,False
Li6NbV3(PO4)6,False
Hg2Br2N,True
Hf11Ga10,True
ZnSb2(XeF4)6,False
U6Fe16Si7,True
RbCeMg14,True
K3SbF6,False
TiVW2,True
Ca3Cu3(AsO4)4,False
Li2MnV5O12,True
Ni3Au,True
KAgC2,False
Li2CdSiO4,False
Ba2Ca3Tl2V4O12,True
ZnSi2WO6,False
B8Ru11,True
Ag3SNO3,False
Sm3In,True
BaCaSmNbO6,False
H8N2O,False
P3IrO9,False
LiSbN2,False
NaAg(CN)2,False
Fe3Si,True
Li6TiFe5O12,False
Th4Mg,True
FeAg2SnS4,True
SbOF,False
Ba2Co2O5,True
Sr3NbGa3(SiO7)2,False
LiMg2Ir,True
Ti2Sb,True
Te8Mo3W,False
Mg6BW,True
Mg6VBiO8,True
Li7Ti5O12,True
NiH16C4(N5O)2,False
Ca2Al4Si8H14O31,False
CuNiO2,True
Ba3AlO4,True
SrCa7Mn7CrO20,True
Dy2ZnIn,True
CoH32C8S4(NO5)2,False
Sr3(B3Rh4)2,True
AgAuF7,True
Re4Pb4O13,True
NdYFe14B,True
H24OsC8(NF3)2,False
Al2TcNi,True
Ba3NaB24,True
Mg14TiSnO16,True
KNiPH2O5,False
GeI2,False
RbMg30WO32,False
Na2TiZn3(SO4)6,False
Mg14ZnNiO16,False
BaH2(CO2)4,False
LaMgAu2,False
KCaEuWO6,True
SrLiNiF6,True
Li25Ca5La7Nb8O48,False
Ba3Mn3N5,True
BaGdCo2O5,True
NiP6(WO8)3,False
Ba7In2(Se3F4)2,False
GdCo4B,True
BaMn2O5,True
Tm2Ni12P7,True
Ba2NdNbO6,False
K2ScCuF6,False
Zr4(B5Ir4)3,True
Ba3Gd(BO2)9,False
CaMg14CdO16,False
Y4GeS3,True
CaMg14Zn,True
HfMg6SbO8,True
LiMg14SbO16,False
Cd5Si(PO6)2,False
Tl3Pt,True
Pr4Pt,True
NaTiVS4,True
CaMg14CuO16,True
Mg2MnB2Ir5,True
KNaSmNbO5,False
Lu2Ta2O5,True
LuGa4Ni,True
Li2MgCu2(SiO3)4,False
MnNi5(BO5)2,True
Ba2CaI6,False
ErBiW2O9,False
MgZn2CoWO6,False
Er2Sc3Si4,True
ThP2H2CO8,False
LiTaF6,False
Pr6OsI10,True
Na4NO,True
Li9Mn22O48,True
TeWSe,False
Sr7CaTi3Mn5O20,False
Na4CaSiGe(PO6)2,False
Fe(SbS2)2,False
K5Na3Ta2Nb6O24,False
CaB2(H7N)2,False
CaCeC4,True
NaMg14CoO16,False
LiNb(TeO4)3,False
Ca2Cr3O8,False
Co7(SbO6)2,True
NaLaMg14,True
MgTiV4FeO12,False
Pr3Tm,True
DyMg149,False
K2IrN2,False
Lu2Ga8Fe,True
Na3V2P2O10F,False
Nd6TlFe13,True
Rb2Ti2(PO4)3,False
Ti2P4H9C2NO16,False
Pr2Mn3Sb3O14,False
K2Mn7H18(C9O20)2,True
EuMoO2,True
Dy12Al7Si,True
TmTe,True
Fe3Se,True
LiMn2(PO3)5,False
U2S3,True
Ba3Lu2Zn5O11,False
BaHf(PO4)2,False
V2Cu3NiO6,True
BaEr2ZnO5,False
Ba4Li(RhO3)4,True
MgCrO2,True
Nd13(B2O13)2,True
K4Cu3As4(HO8)2,False
Sr4MoN4O,False
GaFe(BiO3)2,False
Ca(Fe2O3)4,False
Ba2NbVO6,True
Ho20In40Rh19,True
Er6NiI10,False
NdCu(MoO4)2,False
PrErZn2,True
Sm(ZnGa)2,True
NaLaAgTe4,True
LaIO,False
Ho14Ge23,True
Ti3O5,False
Ba3InIr2O9,False
Sm2UTe5,True
HfSbPd,True
Gd2InHg,True
SrV2(H4O5)2,False
P2Pb3S8,False
Cs2Cu3C3N7,True
Sr4Cu2O7,False
NdCu3Pd2,True
PH3O4,False
K4MgTi2O6,False
Na2CdSn,True
YGaAu2,True
AgBrO3,False
CaAlH5,False
CaV2(BiO5)2,False
Tb2Co12P7,True
SnBO3,False
MgH12(ClO3)2,False
NdDy3,True
NaMg6Fe,True
Ca(NiO2)4,True
Y2Si2O7,False
Tm5In3,True
Ca4GaSi3,True
SrCrF4,False
BaCoP2O7,False
MgZn2(WO4)2,False
Fe15O16,False
KCeGeSe4,True
Rb3Mo4(P2O11)2,True
CsCe(PO3)4,False
Rb5(CoO2)2,True
Sr2LiGa,True
BaDySnSbO6,False
Ce2MgS4,True
ZnH10C4(N2O3)2,False
Th(GePd)2,True
PmPrZn2,True
Li2V2OF6,False
PH9C3S2NClO4,False
MgFe2(CoO3)4,False
NiCO4,True
KTaWO7,False
FeH16C4(NCl2)2,False
MgTi2Cd2O6,False
U3(HO5)2,False
CsLaMg6,True
LiMn4(CoO6)2,True
Li4MnCr3O8,False
Mn3Ga,True
HgPO4,True
ZrMnN2,True
Ca2B3H4ClO8,False
TiNb(SnO3)2,True
CdCO3,True
Sr2NdSmMn4O12,True
RbTlCl3,False
Tm4Ir,True
Bi2Mo2Se2O13,False
Nd4B4O11F2,False
K2Ga2As3,False
TiGaCu2,True
CeMgAg2,True
Dy(CrGe)2,True
KCaSiHO4,False
Na3(WO3)4,True
Rb4H4C3O10,False
LiEu(MoO4)2,True
SrPrScO4,False
Sr3Mg(SiO4)2,False
SbIr,True
MgNiF4,False
Ca2Gd2MnNiO8,False
Th3S,True
Er2BPt6,True
Na(SO3)2,False
CeMg14Co,True
NdOs2,True
Pr,True
DyTiO3,True
Cs3GaO3,False
TlCo(CO)4,False
RbMg6Ga,True
Mg3Ag,True
Ba6Ti17O40,False
Pt(I3N2)2,False
BaTbMn2O6,False
Cu2NiO4,False
BaMgCrF7,False
BaNdCuBO5,True
Er2MgGe2,True
Li2FeH4(SO5)2,False
Dy5B3O13,True
K2NaMoI6,False
PrAlCu,True
LiMg7N5,False
NaTi3Nb(PO4)6,False
Ba4Ca(RhO3)4,True
Li4TbF8,True
V7(WO5)6,False
Li2Sn(H5O4)2,False
Co7NiP4,True
SbSI2,True
K3W,True
ReSn3,True
LiAl2Ni,True
Si2Sb15O28,False
Mg3Si4(HO6)2,False
YEr(FeO3)2,False
LiPrS2,False
KThTi2O6,True
Ba4Li(BiO4)3,False
RbIn3F10,False
K2TiPCO7,False
Cd(PO5)2,True
NaHf3ZnP3(SO8)3,False
Zr5ZnPb3,True
KNaCa3Mg10(SiO3)16,False
LiNd2Rh,True
MgTi2(SeO3)4,False
Li3Sm,True
V2(PO4)3,False
KErF4,False
Ba6Br2N3Cl,False
SrCuO3,True
LiCo2O3,True
ZrTlCuSe3,False
Rb2AgAsF6,False
KH4O4F,False
NaSn2(PO4)3,False
Na14Y4Zn4Si5S7O48,False
ScNi2SbO6,True
Sr2Y4Fe2Cu2O13,False
Li4Co3Sn5O16,False
SrMgMn(PO4)2,True
Pr7Y(Fe14B)4,True
LiCaBO3,False
DyH6C6Cl3(O3F2)3,False
PrGdZn2,True
K4GeS4,False
Na6Ca6Hf2SiS11O48,False
Na3Pd5F12,True
TlCu3Se2,False
Zr5SiPb3,True
VCl3O,False
K2TiCl6,False
IrPd3,True
Cr3Fe2O15,True
CsCeSiS4,False
Na3LaHfSi2SO12,False
Sm(GaSe2)2,True
LiTlO2,False
Mg6SnC,True
RbCdGeAs2,False
V2ZnO4,True
Ho5Pt3,True
Cu3OF5,True
Ce(SiAu2)2,True
NaHg2,True
BaSrDySeO6,True
Mn3PtN,True
NdEr3,True
K3Tl(Cl3O)2,True
Mn2Cu(PO4)3,True
Li4V3Cu3(WO8)2,True
Ga40Mo8C,True
RbY(BH4)4,False
RbAcTe2,False
UCr4(H3O4)6,False
Nd3Fe5O12,False
Rb2NdCuBr6,False
Li3Nb(CuO2)4,True
Li8Ti15O32,True
MgAg,True
As2PHO6,False
HoAl3,True
Sc2ZnPd,True
Sr5Tl3,True
Be3Ni,True
LiCoPO4F,False
KMn2Zn3(Si2O5)6,False
Li4Fe3Cu2Sn3O16,True
Li5MnO3F,False
Li9Mn15O32,False
Na6Al4In4Si3(S3O16)3,False
MnH16C4(NCl2)2,False
Ca3ScFe(SiO4)3,False
KUPO7F,False
BaTlO3,True
Rb2HgAuBr6,True
KRb2InF6,False
Mg2TeSe,False
NbS3,False
MgV2Cu3O8,True
YMg14Mo,True
Li5Fe2(PO4)3,False
Ga(IO3)3,False
AlFe4,True
Ca2ZnAg,True
Dy2Fe12P7,True
Tb5Si4,True
SrIn4,True
CaRhO3,True
Sm3Si2S8I,False
Na3WO4F,False
Mn(CO)6,False
Y2Co3Si,True
Zn2CuAu,True
Zr2TiAl,True
KLaMg30O32,False
Cs2LiInCl6,False
BW,True
Na6Mn7Fe6(PO4)12,False
EuZrCoBiO6,True
NbCo2,True
TiNi2Sn,True
IrPt,True
Na4Mn9O18,True
Ge3Os2,False
MgP6H24(N2O11)2,False
Ca2B5H7O13,False
Te10Mo3I10,False
Li2Cu(PO3)3,False
MgAgH4WS4N,True
Ba2B10O17,False
LiLa2OsO6,False
MnP4O11,False
GaGe2H5CNO6,False
V(BiO3)2,True
Nd4MnSe6O,True
Ca5(AuN2)2,False
Li2FeCuO4,True
InCuO3,True
K2TeO4,False
SiP4PdPbO14,False
AlCu(PSe3)2,False
LiMgP,False
LaCuSb2,True
SiI2,False
LiSc2(AgO2)2,True
Rb2LiCeI6,False
ScHO2,False
Ge3As4,False
YAlGe,True
Ce(C2N3)3,True
ZrCuAu2,True
La2Th8O19,False
Eu2Cl2F,True
LaGdN2,True
DyMgTl,True
Sb2OsC6(OF2)6,False
MgMn2(CoO4)2,False
H9C2N11O2,False
BaSbAu,True
Li8Ti7Nb6O30,True
CaH6W3(CO2)2,True
Ta2TlO6,True
ZnGeO3,True
YB4Os,True
CaCrBi12(Mo2O17)2,False
GaCuSe2,False
Ba2Ti3AlO8,True
Ca(LuS2)2,False
NaMnTe2,True
Rb3SbF12,False
BaPb3(NO3)8,False
CaEuNbZnO6,True
Co3CuH56(SO11)4,False
H8C3S3N4O5,False
CeBeSiHO5,False
Cs3H5Pt,False
Tb(BiO2)3,False
Cu3(SnO3)4,True
HoSi,True
TlInSe2,False
Mo3I,True
YPOs2C,True
Bi12Rh3Br2,True
UB2Os3,True
EuMgF4,False
Na3SrLaZnSi6O17,False
Li2CoSi3O8,False
As2PbS4,False
MnSi6Pb8O21,False
Na2La4Si3Sn4(S3O16)3,False
La7SmMn5(FeO8)3,True
La3Mn3O10,False
CsNa2(H5O3)3,False
K2MgNb2(CuS2)4,False
IrN7ClO6,False
ZrBiRh,True
Pr3(ZnAs3)2,True
Li3Mn(FeO2)4,False
MgB4,False
Ba2SrCa,True
NaLaZrSi(SO6)2,False
LiAgClO4,True
TmCoO3,False
Hg2C3I5N,False
LiFe2(PO4)2,False
Sr5P3O14,False
Na7Sc2Ti2Si3(PO8)3,False
RbNa5(WN3)2,False
K2VCuS4,False
Si4Mo2P4O23,False
Sr3Sn3Au8,True
Eu(GaAs)2,False
Ba8Ga7,True
CoAgO2,False
LaAlAu,True
TlSn2Br5,False
LiTbSe2,False
Na6Ta3In(SiO4)6,False
Al2(FeO3)3,True
CoF3,False
CsU2(AsO9)2,True
CaMg6Sb,True
ScCdAg2,True
La2InGe2,True
Ho4In5S13,True
Si2N2O,False
Hf6Al16Co7,True
Li17Pb4,True
Na3InSb2,False
NaTiF3,True
Sr20P12Cl(O16F)3,False
RbMg14CO16,True
Ni3(SeO4)2,True
MgRe2(SbO6)2,True
YGaAg2,True
MnH6(CN2)4,False
Ba2SiO4,False
KY3F10,False
CsUVO6,False
